pdf_stem,page_number,row_id,pre_issuer_name,post_issuer_name,pre_investment_description,post_investment_description,pre_asset_type,post_asset_type,pre_current_value,post_current_value,changed
20251015184655NAL0007082016001 (3),47,7,Vanguard Emerging Markets Fund,Vanguard,,Emerging Markets Fund,Mutual Fund,Mutual Fund,"262,318,263","262,318,263",YES
20251015184655NAL0007082016001 (3),47,8,Vanguard Inflation-Protected Securities,Vanguard,,Inflation-Protected Securities Fund,Mutual Fund,Mutual Fund,"134,041,027","134,041,027",YES
20251015184655NAL0007082016001 (3),47,9,Vanguard Value Fund,Vanguard,,Value Fund,Mutual Fund,Mutual Fund,"639,347,215","639,347,215",YES
20251015184655NAL0007082016001 (3),47,10,Vanguard Federal +C60,Vanguard,,Federal Money Market Fund,Money Market Fund,Money Market Fund,"315,933,863","315,933,863",YES
20251015184655NAL0007082016001 (3),47,11,TOTAL S,NOT FOUND,,NOT FOUND,MUTUAL FUND,NOT FOUND,"5,105,531,114",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,13,Self Directed Brokerage Accounts,SelfDirected,,Brokerage Account,Self-Directed Brokerage Account,Self-Directed Brokerage Account,"502,187,909","502,187,909",YES
20251015184655NAL0007082016001 (3),47,14,TOTAL SELF DIRECTED BROKERAGE ACCOUNTS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"502,187,909",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,15,INSTITUTIONAL-ONLY FUNDS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,16,American Funds New Perspective Fund®,American Funds,,New Perspective Fund,Self-Directed Brokerage Account,Mutual Fund,"863,761,777","863,761,777",YES
20251015184655NAL0007082016001 (3),47,17,Fidelity Contrafund,Fidelity,,Contrafund,Self-Directed Brokerage Account,Mutual Fund,"1,507,337,618","1,507,337,618",YES
20251015184655NAL0007082016001 (3),47,18,Fidelity Diversified International Fund,Fidelity,,Diversified International Fund,Self-Directed Brokerage Account,Mutual Fund,"202,444,457","202,444,457",YES
20251015184655NAL0007082016001 (3),47,19,Fidelity OTC Portfolio,Fidelity,,OTC Portfolio,Self-Directed Brokerage Account,Mutual Fund,"946,622,250","946,622,250",YES
20251015184655NAL0007082016001 (3),47,20,Vanguard Bond,Vanguard,,Bond Index Fund,Index Fund,Corporate Bond,"826,019,243","826,019,243",YES
20251015184655NAL0007082016001 (3),47,21,Vanguard Instl,Vanguard,,Institutional,Index Fund,Mutual Fund,"3,943,366,252","3,943,366,252",YES
20251015184655NAL0007082016001 (3),47,22,Vanguard Total International Stock,Vanguard,,Total International Stock Market Index Fund,Index Fund,Common Stock,"1,204,565,578","1,204,565,578",YES
20251015184655NAL0007082016001 (3),47,23,Vanguard Target 2020 Fund,Vanguard,,Target Retirement 2020 Fund,Self-Directed Brokerage Account,Target Date Fund,"146,269,319","146,269,319",YES
20251015184655NAL0007082016001 (3),47,24,Vanguard Target 2025 Fund,Vanguard,,Target Retirement 2025 Fund,Self-Directed Brokerage Account,Target Date Fund,"195,129,711","195,129,711",YES
20251015184655NAL0007082016001 (3),47,25,Vanguard Target 2030 Fund,Vanguard,,Target Retirement 2030 Fund,Self-Directed Brokerage Account,Target Date Fund,"596,589,888","596,589,888",YES
20251015184655NAL0007082016001 (3),47,26,Vanguard Target 2035 Fund,Vanguard,,Target Retirement 2035 Fund,Self-Directed Brokerage Account,Target Date Fund,"485,878,089","485,878,089",YES
20251015184655NAL0007082016001 (3),47,27,Vanguard Target 2040 Fund,Vanguard,,Target Retirement 2040 Fund,Self-Directed Brokerage Account,Target Date Fund,"951,412,885","951,412,885",YES
20251015184655NAL0007082016001 (3),47,28,Vanguard Target 2045 Fund,Vanguard,,Target Retirement 2045 Fund,Self-Directed Brokerage Account,Target Date Fund,"701,722,750","701,722,750",YES
20251015184655NAL0007082016001 (3),47,29,Vanguard Target 2050 Fund,Vanguard,,Target Retirement 2050 Fund,Self-Directed Brokerage Account,Target Date Fund,"940,288,818","940,288,818",YES
20251015184655NAL0007082016001 (3),47,30,Vanguard Target 2055 Fund,Vanguard,,Target Retirement 2055 Fund,Self-Directed Brokerage Account,Target Date Fund,"629,702,928","629,702,928",YES
20251015184655NAL0007082016001 (3),47,31,Vanguard Target 2060 Fund,Vanguard,,Target Retirement 2060 Fund,Self-Directed Brokerage Account,Target Date Fund,"429,902,309","429,902,309",YES
20251015184655NAL0007082016001 (3),47,32,Vanguard Target 2065 Fund,Vanguard,,Target Retirement 2065 Fund,Self-Directed Brokerage Account,Target Date Fund,"150,560,311","150,560,311",YES
20251015184655NAL0007082016001 (3),47,33,Vanguard Target 2070 Fund,Vanguard,,Target Retirement 2070 Fund,Self-Directed Brokerage Account,Target Date Fund,"21,291,878","21,291,878",YES
20251015184655NAL0007082016001 (3),47,34,Vanguard Target Date Income,Vanguard,,Target Retirement Date Fund,Self-Directed Brokerage Account,Target Date Fund,"153,018,096","153,018,096",YES
20251015184655NAL0007082016001 (3),47,35,Vanguard Target Retirement Income & Growth,Vanguard,,Target Retirement Fund,Self-Directed Brokerage Account,Target Date Fund,"26,223,817","26,223,817",YES
20251015184655NAL0007082016001 (3),47,36,PIMCO Total Return Fund,PIMCO,,Total Return Fund,Self-Directed Brokerage Account,Mutual Fund,"313,233,289","313,233,289",YES
20251015184655NAL0007082016001 (3),47,37,TOTAL INSTITUTIONAL-ONLY FUNDS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"15,235,341,266",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,38,GUARANTEED INVESTMENT CONTRACT,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,39,Pimco,PIMCO,,Stable Value Fund,Stable Value Fund,Mutual Fund,"316,507,862","316,507,862",YES
20251015184655NAL0007082016001 (3),47,40,TOTAL GUARANTEED INVESTMENT CONTRACT,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"316,507,862",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,41,SHORT-TERM SECURITIES,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,42,Cash Clearing Funds:,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,43,"Temporary Investment Funds, variable rate, due on demand",Temporary Investment Funds,,"Temporary Investment Funds (Variable Rate, Due on Demand)",Self-Directed Brokerage Account,Mutual Fund,"12,165,366","12,165,366",YES
20251015184655NAL0007082016001 (3),47,44,PIMCO,PIMCO,,Stable Value Fund,Stable Value Fund,Mutual Fund,"15,678,884","15,678,884",YES
20251015184655NAL0007082016001 (3),47,45,TOTAL SHORT-TERM SECURITIES,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"27,844,250",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,46,LOANS TO MEMBERS OF PARTICIPATING PLANS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,47,401(K) Loan Fund:,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,48,"Loans outstanding at December 31, 2024",NOT FOUND,*,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,49,- maturities between the years 2024 and 2051,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,50,- interest rates ranging from 3.25% to 9.5%,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"113,730,163",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,51,TOTAL LOANS TO MEMBERS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"113,730,163",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,52,TOTAL INVESTMENTS,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"$21,301,142,564",NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,53,Notes:,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),47,54,(a) * Parties-in-interest,Partiesininterest,,Parties-in-interest,Self-Directed Brokerage Account,Other,18,18,YES
20251015184655NAL0007082016001 (3),49,1,VANGUARD TARGET RET INCOME TR,Vanguard,COMMON / COLLECTIVE TRUSTS,Target Retirement Fund,Self-Directed Brokerage Account,Target Date Fund,"152,998,721","152,998,721",YES
20251015184655NAL0007082016001 (3),49,2,VANGUARD TL INTL STK MKT INDEX,Vanguard,COMMON / COLLECTIVE TRUSTS,Total International Stock Market Index Fund,Self-Directed Brokerage Account,Common Stock,"1,204,458,416","1,204,458,416",YES
20251015184655NAL0007082016001 (3),49,3,VANGUARD TR INCOME & GROWTH TR,Vanguard,COMMON / COLLECTIVE TRUSTS,TR Income & Growth Fund,Self-Directed Brokerage Account,Mutual Fund,"26,223,824","26,223,824",YES
20251015184655NAL0007082016001 (3),49,4,LOAN FUND,Loan Fund,LOANS,Loans,Self-Directed Brokerage Account,Mutual Fund,"108,809,695","108,809,695",YES
20251015184655NAL0007082016001 (3),49,5,VANGUARD FEDERAL MONEY MKT INV,Vanguard,MONEY MARKET,Federal Money Market Fund Investor Shares,Self-Directed Brokerage Account,Money Market Fund,"326,117,237","326,117,237",YES
20251015184655NAL0007082016001 (3),49,6,PIMCO,PIMCO,MUTUAL FUNDS,Mutual Funds,STABLE VALUE FUND,Mutual Fund,"358,548,781","358,548,781",YES
20251015184655NAL0007082016001 (3),49,7,VANGUARD EMRG MRKTS IDX INSTL,Vanguard,MUTUAL FUNDS,Emerging Markets Index Fund Institutional Shares,Self-Directed Brokerage Account,Mutual Fund,"262,008,865","262,008,865",YES
20251015184655NAL0007082016001 (3),49,8,VANGUARD GROWTH IND FD INSTL,Vanguard,MUTUAL FUNDS,Growth Index Fund Institutional Shares,Self-Directed Brokerage Account,Mutual Fund,"1,274,475,292","1,274,475,292",YES
20251015184655NAL0007082016001 (3),49,9,VANGUARD INFLATION-PROTECTED,Vanguard,MUTUAL FUNDS,Inflation-Protected Securities Fund,Self-Directed Brokerage Account,Mutual Fund,"134,053,509","134,053,509",YES
20251015184655NAL0007082016001 (3),49,10,VANGUARD MIDCAP INDEX CL IP,Vanguard,MUTUAL FUNDS,Mid-Cap Index Fund Class IP,Self-Directed Brokerage Account,Mutual Fund,"1,078,592,308","1,078,592,308",YES
20251015184655NAL0007082016001 (3),49,11,VANGUARD REIT INDEX FD CL INST,Vanguard,MUTUAL FUNDS,REIT Index Fund Institutional,Self-Directed Brokerage Account,Mutual Fund,"185,742,292","185,742,292",YES
20251015184655NAL0007082016001 (3),49,12,VANGUARD SMALL-CAP INDEX INST,Vanguard,MUTUAL FUNDS,Small-Cap Index Fund Institutional,Self-Directed Brokerage Account,Mutual Fund,"1,175,002,940","1,175,002,940",YES
20251015184655NAL0007082016001 (3),49,13,VANGUARD US TREASURY MON,Vanguard,MUTUAL FUNDS,U.S. Treasury Money Market Fund,Self-Directed Brokerage Account,Money Market Fund,"39,622,390","39,622,390",YES
20251015184655NAL0007082016001 (3),49,14,VANGUARD VALUE INDEX FD INSTL,Vanguard,MUTUAL FUNDS,Value Index Fund Institutional,Self-Directed Brokerage Account,Mutual Fund,"638,666,553","638,666,553",YES
20251015184655NAL0007082016001 (3),49,15,SELF-DIRECT ACCT,SelfDirected Brokerage Account,OTHER ASSETS,Other Assets,Self-Directed Brokerage Account,Self-Directed Brokerage Account,"235,627","235,627",YES
20251015184655NAL0007082016001 (3),49,16,SELF-DIRECT ACCT,NOT FOUND,OTHER ASSETS,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,"501,946,263",NOT FOUND,YES
20251015184655NAL0007082016001 (3),49,17,PENDING SETTLEMENT FUND,Pending Settlement Fund,PENDING SETTLEMENT FUNDS,Pending Settlement Funds,Self-Directed Brokerage Account,Mutual Fund,"16,975","16,975",YES
20251015184655NAL0007082016001 (3),50,1,,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),50,2,,NOT FOUND,(c) Description of investment including,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),50,3,,NOT FOUND,"maturity date, rate of interest,",NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),50,4,,NOT FOUND,"collateral, par, or maturity value.",NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),50,5,,NOT FOUND,,NOT FOUND,Self-Directed Brokerage Account,NOT FOUND,,NOT FOUND,YES
20251015184655NAL0007082016001 (3),48,1,"CAPITAL NEW PERSPECTIVE TRUST COMMON / COLLECTIVE TRUSTS 837,204,091",Capital Group,,Capital New Perspective Trust,,Other,864012234,864012234,YES
20251015184655NAL0007082016001 (3),48,2,"FIDELITY CONTRAFUND COM POOL COMMON / COLLECTIVE TRUSTS 1,382,108,722",Fidelity,,Contrafund Commingled Pool,,Mutual Fund,1507309618,1507309618,YES
20251015184655NAL0007082016001 (3),48,3,"FIDELITY DIV INTL COM POOL COMMON / COLLECTIVE TRUSTS 206,731,517",Fidelity,,Diversified International Commingled Pool,,Mutual Fund,202423665,202423665,YES
20251015184655NAL0007082016001 (3),48,4,"FIDELITY OTC COMMINGLED POOL COMMON / COLLECTIVE TRUSTS 848,174,487",NOT FOUND,,NOT FOUND,,NOT FOUND,946555980,NOT FOUND,YES
20251015184655NAL0007082016001 (3),48,5,"VANGUARD INSTL 500 INDEX TRUST COMMON / COLLECTIVE TRUSTS 3,651,699,692",Vanguard,,Institutional 500 Index Trust,,Mutual Fund,3945632239,3945632239,YES
20251015184655NAL0007082016001 (3),48,6,"VANGUARD INSTL TL BOND INDEX COMMON / COLLECTIVE TRUSTS 840,531,172",Vanguard,,Total Bond Market Index Fund Institutional,,Corporate Bond,826604602,826604602,YES
20251015184655NAL0007082016001 (3),48,7,"VANGUARD TARGET RET 2020 TRUST COMMON / COLLECTIVE TRUSTS 144,138,241",Vanguard,,Target Retirement Fund,,Target Date Fund,146267364,146267364,YES
20251015184655NAL0007082016001 (3),48,8,"VANGUARD TARGET RET 2025 TRUST COMMON / COLLECTIVE TRUSTS 191,303,942",Vanguard,,Target Retirement Fund,,Target Date Fund,194904558,194904558,YES
20251015184655NAL0007082016001 (3),48,9,"VANGUARD TARGET RET 2030 TRUST COMMON / COLLECTIVE TRUSTS 583,136,963",Vanguard,,Target Retirement Fund,,Target Date Fund,596463816,596463816,YES
20251015184655NAL0007082016001 (3),48,10,"VANGUARD TARGET RET 2035 TRUST COMMON / COLLECTIVE TRUSTS 475,390,752",Vanguard,,Target Retirement Fund,,Target Date Fund,486137833,486137833,YES
20251015184655NAL0007082016001 (3),48,11,"VANGUARD TARGET RET 2040 TRUST COMMON / COLLECTIVE TRUSTS 921,416,333",Vanguard,,Target Retirement Fund,,Target Date Fund,949820470,949820470,YES
20251015184655NAL0007082016001 (3),48,12,"VANGUARD TARGET RET 2045 TRUST COMMON / COLLECTIVE TRUSTS 679,279,453",Vanguard,,Target Retirement Fund,,Target Date Fund,701395434,701395434,YES
20251015184655NAL0007082016001 (3),48,13,"VANGUARD TARGET RET 2050 TRUST COMMON / COLLECTIVE TRUSTS 905,079,029",Vanguard,,Target Retirement Fund,,Target Date Fund,940194062,940194062,YES
20251015184655NAL0007082016001 (3),48,14,"VANGUARD TARGET RET 2055 TRUST COMMON / COLLECTIVE TRUSTS 606,801,458",Vanguard,,Target Retirement Fund,,Target Date Fund,629953307,629953307,YES
20251015184655NAL0007082016001 (3),48,15,"VANGUARD TARGET RET 2060 TRUST COMMON / COLLECTIVE TRUSTS 414,296,639",Vanguard,,Target Retirement Fund,,Target Date Fund,429726638,429726638,YES
20251015184655NAL0007082016001 (3),48,16,"VANGUARD TARGET RET 2065 TRUST COMMON / COLLECTIVE TRUSTS 145,105,787",Vanguard,,Target Retirement Fund,,Target Date Fund,150555138,150555138,YES
20251015184655NAL0007082016001 (3),48,17,"VANGUARD TARGET RET 2070 TRUST COMMON / COLLECTIVE TRUSTS 20,631,721",Vanguard,,Target Retirement Fund,,Target Date Fund,21285280,21285280,YES
20251113121430NAL0001050211001,45,1,,NOT FOUND,,NOT FOUND,,NOT FOUND,"In our opinion, the information in the accompanying schedule is fairly stated, in all material respects, in",NOT FOUND,YES
20251113121430NAL0001050211001,45,2,,NOT FOUND,,NOT FOUND,,NOT FOUND,"relation to the financial statements as a whole, and the form and content are presented in conformity",NOT FOUND,YES
20251113121430NAL0001050211001,45,3,,NOT FOUND,,NOT FOUND,,NOT FOUND,with the Department of Labor’s Rules and Regulations for Reporting and Disclosure under ERISA.,NOT FOUND,YES
20251113121430NAL0001050211001,54,1,Schwab 401(k) Equity Unit Fund,Schwab,,401(k) Equity Unit Fund,,Mutual Fund,"396,895,422","396,895,422",YES
20251113121430NAL0001050211001,54,2,Schwab Employee Stock Option Plan Equity Unit Fund,Schwab,,Employee Stock Option Plan Equity Unit Fund,,Common Stock,"164,899,814","164,899,814",YES
20251113121430NAL0001050211001,54,3,Schwab Ameritrade Converted Equity Unit Fund,Schwab,,Ameritrade Converted Equity Unit Fund,,Mutual Fund,"63,717,862","63,717,862",YES
20251113121430NAL0001050211001,54,4,Total  funds of The Charles Schwab Corporation,The Charles Schwab Corporation,,The Charles Schwab Corporation,common stock,Other,"625,513,098","625,513,098",YES
20251113121430NAL0001050211001,54,6,Schwab 1000 Index® Fund,NOT FOUND,,NOT FOUND,Mutual Fund,NOT FOUND,"1,959,495,209",NOT FOUND,YES
20251113121430NAL0001050211001,54,7,Vanguard Total Bond Market,NOT FOUND,,NOT FOUND,Index Fund,NOT FOUND,"798,806,496",NOT FOUND,YES
20251113121430NAL0001050211001,54,8,Schwab International ®,NOT FOUND,,NOT FOUND,Index Fund,NOT FOUND,"656,731,748",NOT FOUND,YES
20251113121430NAL0001050211001,54,9,Schwab Fundamental US Large Company,Schwab,,Fundamental US Large Company Index Fund,Index Fund,Mutual Fund,"464,158,555","464,158,555",YES
20251113121430NAL0001050211001,54,10,Fidelity Small Cap,NOT FOUND,,NOT FOUND,Index Fund,NOT FOUND,"447,102,536",NOT FOUND,YES
20251113121430NAL0001050211001,54,11,Schwab Treasury Inflation Protected Securities,Schwab,,Treasury Inflation Protected Securities Index Fund,Index Fund,Mutual Fund,"355,437,339","355,437,339",YES
20251113121430NAL0001050211001,54,12,Vanguard Emerging Markets Stock,Vanguard,,Emerging Markets Stock Index Fund,Index Fund,Common Stock,"297,396,388","297,396,388",YES
20251113121430NAL0001050211001,54,13,Schwab Fundamental US Small Company,Schwab,,Fundamental US Small Company Index Fund,Index Fund,Mutual Fund,"214,177,281","214,177,281",YES
20251113121430NAL0001050211001,54,14,Schwab Fundamental International Equity,Schwab,,Fundamental International Equity Index Fund,Index Fund,Mutual Fund,"196,210,616","196,210,616",YES
20251113121430NAL0001050211001,54,15,Vanguard Real Estate,NOT FOUND,,NOT FOUND,Index Fund,NOT FOUND,"184,976,919",NOT FOUND,YES
20251113121430NAL0001050211001,54,16,,NOT FOUND,,NOT FOUND,Mutual Fund,NOT FOUND,,NOT FOUND,YES
20251113121430NAL0001050211001,54,17,Schwab Fundamental Emerging Markets Equity,Schwab,,Fundamental Emerging Markets Equity Index Fund,Index Fund,Mutual Fund,"55,520,225","55,520,225",YES
20251113121430NAL0001050211001,54,18,Schwab Fundamental International Small Equity,Schwab,,Fundamental International Small Equity Index Fund,Index Fund,Mutual Fund,"42,366,289","42,366,289",YES
20251113121430NAL0001050211001,54,19,Total s,NOT FOUND,,NOT FOUND,mutual fund,NOT FOUND,"5,672,379,601",NOT FOUND,YES
20251113121430NAL0001050211001,54,20,s,Unknown,,Self-Directed Brokerage Account,Self-directed brokerage account,Self-Directed Brokerage Account,"2,198,004,419","2,198,004,419",YES
20251113121430NAL0001050211001,54,22,Vanguard Treasury,NOT FOUND,,NOT FOUND,Money Market Fund,NOT FOUND,"333,677,910",NOT FOUND,YES
20251113121430NAL0001050211001,54,23,Participant Notes Receivable:,NOT FOUND,,NOT FOUND,Money Market Fund,NOT FOUND,,NOT FOUND,YES
20251113121430NAL0001050211001,54,24,"10,172 loans with interest rates ranging from 4.15% to 9.50% maturing through 2046",NOT FOUND,,NOT FOUND,Money Market Fund,NOT FOUND,"100,917,529",NOT FOUND,YES
20251113121430NAL0001050211001,54,25,Total,NOT FOUND,,NOT FOUND,Money Market Fund,NOT FOUND,"8,930,492,557",NOT FOUND,YES
20251113121430NAL0001050211001,54,26,Cost information is not required as investments are participant-directed.,NOT FOUND,,NOT FOUND,Money Market Fund,NOT FOUND,,NOT FOUND,YES
