sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
,001,2024,,20220708124640Nal0018324257001,,ALLEGHENY TECHNOLOGIES,ALLEGHENY TECHNOLOGIES,Corporate Bond,,,,"114,675",,350,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLIED UNIVERSAL,ALLIED UNIVERSAL,Corporate Bond,,,,"94,428",,350,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLIED UNIVERSAL,ALLIED UNIVERSAL,Corporate Bond,,,,"16,026",,350,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,Corporate Bond,,,,"131,625",,350,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,Corporate Bond,,,,"234,338",,350,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLISON TRANSMISSION INC,ALLISON TRANSMISSION INC,Corporate Bond,,,,"402,375",,350,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALLY FINANCIAL INC,ALLY FINANCIAL INC,Corporate Bond,,,,"310,153",,350,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FINANCING SA,ALTICE FINANCING SA,Corporate Bond,,,,"217,800",,350,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE HOLDING SA,ALTICE FRANCE HOLDING SA,Corporate Bond,,,,"430,000",,350,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,Corporate Bond,,,,"292,635",,350,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,Corporate Bond,,,,"197,000",,350,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTICE FRANCE SA,ALTICE FRANCE SA,Corporate Bond,,,,"432,844",,350,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AIRLINESAADVAN 55 20 Apr 2026,AMERICAN AIRLINESAADVAN 55 20 Apr 2026,Corporate Bond,,,,"114,386",,350,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AIRLINESAADVAN 575 20 Apr 2029,AMERICAN AIRLINESAADVAN 575 20 Apr 2029,Corporate Bond,,,,"106,872",,350,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,5% 01 Oct 2029,Corporate Bond,,,,"241,301",,350,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,Corporate Bond,,,,"306,375",,350,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,Corporate Bond,,,,"244,106",,350,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN AXLE MFG INC,AMERICAN AXLE MFG INC,Corporate Bond,,,,"188,717",,350,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERIGAS PARTFIN CORP,AMERIGAS PARTFIN CORP,Corporate Bond,,,,"149,975",,350,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERIGAS PARTFIN CORP,AMERIGAS PARTFIN CORP,Corporate Bond,,,,"391,479",,350,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMGH HLDG CORP,1% 14 Mar 2025,Corporate Bond,,,,"334,922",,350,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMS OSRAM AG,7% 31 Jul 2025,Corporate Bond,,,,"212,097",,350,51,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1MDB GLOBAL INVESTMENTS,1MDB GLOBAL INVESTMENTS,Corporate Bond,,,,"1,009,501",,363,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI GOVT INT L,ABU DHABI GOVT INT L,Government Bond,,,,"232,958",,363,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABU DHABI PORTS CO PJSC,ABU DHABI PORTS CO PJSC,Corporate Bond,,,,"200,092",,363,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ADANI PORTS AND SPECIAL,5% 02 Aug 2041,Corporate Bond,,,,"224,016",,363,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEROPUERTO INTL TOCUMEN,AEROPUERTO INTL TOCUMEN,Corporate Bond,,,,"209,252",,363,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILE GROUP HOLDINGS LTD,AGILE GROUP HOLDINGS LTD,Corporate Bond,,,,"120,500",,363,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALFA DESARROLLO SPA,ALFA DESARROLLO SPA,Corporate Bond,,,,"197,400",,363,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,Government Bond,,,,"102,588",,363,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,Government Bond,,,,"359,470",,363,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,Government Bond,,,,"215,244",,363,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARAB REPUBLIC OF EGYPT,ARAB REPUBLIC OF EGYPT,Government Bond,,,,"132,744",,363,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AUSTRALIAN DOLLAR,FOREIGN CURRENCY,Currency,,,,1,,363,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AUTORIDAD CANAL DE PANAM,AUTORIDAD CANAL DE PANAM,Corporate Bond,,,,"273,984",,363,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AYDEM YENILENEBILIR ENER,AYDEM YENILENEBILIR ENER,Corporate Bond,,,,"161,428",,363,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,PRUDENTIAL,16500.00000,Other,,,,(598),,363,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,14300.000000,Other,,,,"(8,506)",,363,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,9.7500000,Other,,,,"88,572",,363,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,10.2500000,Other,,,,"(76,782)",,363,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,FXVAN PUT USD TRY 8.8000000,Currency,,,,(217),,363,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,16.0000000,Other,,,,"(13,296)",,363,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,15.5000000,Other,,,,"34,527",,363,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,16.5000000,Other,,,,"(4,183)",,363,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,6.4000000,Other,,,,"(3,410)",,363,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,6.5500000,Other,,,,"3,229",,363,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,6.9000000,Other,,,,"(1,607)",,363,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,22.0000000,Other,,,,997,,363,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Prudential,20.6000000,Other,,,,"(4,962)",,363,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,3M COMPANY,3M COMPANY,Corporate Bond,,,,"128,226",,377,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,Corporate Bond,,,,"824,923",,377,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ABBVIE INC,ABBVIE INC,Corporate Bond,,,,"268,736",,377,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACTIVISION BLIZZARD,ACTIVISION BLIZZARD,Corporate Bond,,,,"218,281",,377,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AEP TEXAS INC,AEP TEXAS INC,Corporate Bond,,,,"55,661",,377,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILENT TECHNOLOGIES INC,AGILENT TECHNOLOGIES INC,Corporate Bond,,,,"80,209",,377,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AGILENT TECHNOLOGIES INC,AGILENT TECHNOLOGIES INC,Corporate Bond,,,,"137,036",,377,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR CANADA 2017 1AA PTT,AIR CANADA 2017 1AA PTT,Corporate Bond,,,,"73,955",,377,12,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,Corporate Bond,,,,"274,382",,377,13,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,Corporate Bond,,,,"312,489",,377,14,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AIR LEASE CORP,AIR LEASE CORP,Corporate Bond,,,,"217,031",,377,15,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"349,385",,377,16,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"73,459",,377,17,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ALTRIA GROUP INC,ALTRIA GROUP INC,Corporate Bond,,,,"127,775",,377,18,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMCOR FLEXIBLES NORTH AM 269 25 May 2031,AMCOR FLEXIBLES NORTH AM 269 25 May 2031,Corporate Bond,,,,"171,286",,377,19,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 16 2 AA PTT,AMER AIRLINE 16 2 AA PTT,Corporate Bond,,,,"43,799",,377,20,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 16 3 AA PTT,3% 15 Apr 2030,Corporate Bond,,,,"123,453",,377,21,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 17 1 AA PTT,AMER AIRLINE 17 1 AA PTT,Corporate Bond,,,,"31,792",,377,22,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLINE 19 1AA PTT,AMER AIRLINE 19 1AA PTT,Corporate Bond,,,,"139,148",,377,23,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMER AIRLN 15 2 AA PTT,AMER AIRLN 15 2 AA PTT,Corporate Bond,,,,"30,494",,377,24,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMEREN ILLINOIS CO,AMEREN ILLINOIS CO,Corporate Bond,,,,"34,809",,377,25,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ACCOUN,ACCOUN,Corporate Bond,,,,"1,924,251",,377,27,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN INTL GROUP,AMERICAN INTL GROUP,Corporate Bond,,,,"240,063",,377,28,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,Corporate Bond,,,,"332,935",,377,29,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,Corporate Bond,,,,"18,453",,377,30,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AMERICAN TOWER CORP,AMERICAN TOWER CORP,Corporate Bond,,,,"65,419",,377,31,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANGLO AMERICAN CAPITAL,ANGLO AMERICAN CAPITAL,Corporate Bond,,,,"236,970",,377,32,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANHEUSER BUSCH INBEV WOR 35 01 Jun 2030,ANHEUSER BUSCH INBEV WOR 35 01 Jun 2030,Corporate Bond,,,,"520,624",,377,33,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANTHEM INC,ANTHEM INC,Corporate Bond,,,,"443,477",,377,34,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ANTOFAGASTA PLC,ANTOFAGASTA PLC,Corporate Bond,,,,"218,500",,377,35,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AON CORP,AON CORP,Corporate Bond,,,,"229,891",,377,36,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARES CAPITAL CORP,ARES CAPITAL CORP,Corporate Bond,,,,"206,149",,377,37,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARES CAPITAL CORP,ARES CAPITAL CORP,Corporate Bond,,,,"134,261",,377,38,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARES CAPITAL CORP,ARES CAPITAL CORP,Corporate Bond,,,,"192,863",,377,39,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ARES CAPITAL CORP,ARES CAPITAL CORP,Corporate Bond,,,,"246,587",,377,40,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ASTRAZENECA PLC,ASTRAZENECA PLC,Corporate Bond,,,,"164,267",,377,41,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,ATT INC,Corporate Bond,,,,"993,381",,377,42,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,ATT INC,Corporate Bond,,,,"440,514",,377,43,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,ATT INC,Corporate Bond,,,,"145,576",,377,44,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATT INC,ATT INC,Corporate Bond,,,,"397,640",,377,45,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATLANTIC CITY ELECTRIC,ATLANTIC CITY ELECTRIC,Corporate Bond,,,,"384,642",,377,46,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,ATMOS ENERGY CORP,ATMOS ENERGY CORP,Corporate Bond,,,,"96,643",,377,47,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,AUTODESK INC,AUTODESK INC,Corporate Bond,,,,"166,107",,377,48,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,B91ZC0P39 CDS USD P F 100000 1 20 Dec 2026,B91ZC0P39 CDS USD P F 100000 1 20 Dec 2026,Other,,,,"(220,430)",,377,49,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BAE SYSTEMS HOLDINGS INC,BAE SYSTEMS HOLDINGS INC,Corporate Bond,,,,"201,768",,377,50,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,BAE SYSTEMS HOLDINGS INC,BAE SYSTEMS HOLDINGS INC,Corporate Bond,,,,"148,982",,377,51,,20220708124640NAL0018324257001
,001,2024,,20250925101201Nal0008396353001,,American Funds,American Funds The Bond Fund of America Class R-6,Mutual Fund,,,,"93,680,984","8,409,424",88,2,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,American Funds,American Funds EuroPacific Growth Fund — Class R6,Mutual Fund,,,,"166,877,304","3,106,428",88,3,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Fidelity,Fidelity Mid-Cap Index Fund,Mutual Fund,FSKAX,,,"223,423,865","6,616,046",88,4,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Fidelity,Fidelity Puritan K6 Fund,Mutual Fund,FCNTX,,,"187,629,185","11,603,536",88,5,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Fidelity,Fidelity Small-Cap Growth K6 Fund,Mutual Fund,FCNTX,,,"143,121,921","8,031,533",88,6,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Fidelity,Fidelity Small-Cap Index Fund,Mutual Fund,FSKAX,,,"155,753,035","5,626,916",88,7,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Janus Henderson,Janus Henderson Enterprise Fund — Class N,Mutual Fund,,,,"313,350,252","2,178,161",88,8,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,JPMorgan,JPMorgan Equity Income Fund — Class R6,Mutual Fund,,,,"226,533,036","9,462,533",88,9,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,JPMorgan,JPMorgan Large Cap Growth Fund — Class R6,Mutual Fund,,,,"1,049,438,167","12,532,101",88,10,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Neuberger Berman,Neuberger Berman Genesis Fund — Class R6,Mutual Fund,,,,"157,674,007","2,412,762",88,11,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Institutional Index Fund — Plus Shares,Mutual Fund,VTSAX,,,"1,918,036,912","4,005,256",88,12,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Mid-Cap Value Index Fund — Admiral Shares,Mutual Fund,VTSAX,,,"97,739,459","1,166,481",88,13,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Small-Cap Value Index Fund — Institutional Shares,Mutual Fund,VTSAX,,,"65,443,405","1,374,573",88,14,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Total Bond Market Index Fund — Institutional Plus Shares,Mutual Fund,VTSAX,,,"540,513,382","57,016,180",88,15,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard U.S. Treasury Money Market Fund — Investor Shares,Mutual Fund,VTSAX,,,"143,071,967","143,071,967",88,16,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,State Street,State Street Emerging Markets Index Non-Lending Series Fund — Class A,Common/Collective Trust Fund,,,,"152,501,326","4,182,932",88,19,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,State Street,State Street World ex. U.S. Index Non-Lending Series Fund — Class A,Common/Collective Trust Fund,,,,"362,582,856","18,605,442",88,20,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement Income Trust Select,Common/Collective Trust Fund,,,,"79,462,101","1,766,610",88,21,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2020 Trust Select,Common/Collective Trust Fund,,,,"91,316,685","1,801,118",88,22,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2025 Trust Select,Common/Collective Trust Fund,,,,"291,564,446","5,371,489",88,23,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2030 Trust Select,Common/Collective Trust Fund,,,,"327,677,884","5,735,653",88,24,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2035 Trust Select,Common/Collective Trust Fund,,,,"386,869,379","6,434,953",88,25,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2040 Trust Select,Common/Collective Trust Fund,,,,"288,649,363","4,578,103",88,26,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2045 Trust Select,Common/Collective Trust Fund,,,,"461,356,263","7,005,106",88,27,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2050 Trust Select,Common/Collective Trust Fund,,,,"370,114,737","5,536,496",88,28,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2055 Trust Select,Common/Collective Trust Fund,,,,"279,290,953","4,181,002",88,29,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2060 Trust Select,Common/Collective Trust Fund,,,,"85,428,031","1,276,951",88,30,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2065 Trust Select,Common/Collective Trust Fund,,,,"36,654,005","911,791",88,31,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,Vanguard,Vanguard Target Retirement 2070 Trust Select,Common/Collective Trust Fund,,,,"2,244,421","91,646",88,32,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2024 Term Fund,2024 Term Fund,Other,,,,"1,552,517","1,552,517",89,3,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2025 Term Fund,2025 Term Fund,Other,,,,"18,129,746","18,129,746",89,4,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2026 Term Fund,2026 Term Fund,Other,,,,"18,256,472","18,256,472",89,5,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2027 Term Fund,2027 Term Fund,Other,,,,"17,892,097","17,892,097",89,6,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2028 Term Fund,2028 Term Fund,Other,,,,"17,007,598","17,007,598",89,7,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2024 Term Fund,2024 Term Fund,Other,,,,"1,532,686","1,532,686",89,11,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2025 Term Fund,2025 Term Fund,Other,,,,"16,705,150","16,705,150",89,12,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2026 Term Fund,2026 Term Fund,Other,,,,"16,769,037","16,769,037",89,13,,20250925101201NAL0008396353001
,001,2024,,20250925101201Nal0008396353001,,2027 Term Fund,2027 Term Fund,Other,,,,"16,721,643","16,721,643",89,14,,20250925101201NAL0008396353001
